hb,cancer_site_icd10code,cancer_site,sex,sex_qf,year,incidences_all_ages,crude_rate,crude_rate_lower95pc_confidence_interval,crude_rate_upper95pc_confidence_interval,easr,easr_lower95pc_confidence_interval,easr_lower95pc_confidence_interval_qf,easr_upper95pc_confidence_interval,easr_upper95pc_confidence_interval_qf,wasr,wasr_lower95pc_confidence_interval,wasr_lower95pc_confidence_interval_qf,wasr_upper95pc_confidence_interval,wasr_upper95pc_confidence_interval_qf,standardised_incidence_ratio,sir_lower95pc_confidence_interval,sir_upper95pc_confidence_interval,hb_name,country
S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female,NA,2008,0,0,0,5.120297184,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female,NA,2009,0,0,0,5.105288559,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female,NA,2010,1,1.702040747,0.043091941,9.483164078,1.617720259,NA,z,NA,z,0.995520159,NA,z,NA,z,63.66394628,1.611831568,354.7128056,Borders,S92000003
S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female,NA,2011,1,1.70401295,0.043141873,9.494152494,1.764290755,NA,z,NA,z,4.234297812,NA,z,NA,z,43.25430209,1.095104115,240.9975464,Borders,S92000003
S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female,NA,2012,2,3.416642465,0.413771253,12.34208734,3.131199386,NA,z,NA,z,1.020819523,NA,z,NA,z,91.96906263,11.13788015,332.2238763,Borders,S92000003
S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female,NA,2013,1,1.707387867,0.043227318,9.512956327,1.53609831,NA,z,NA,z,0.384024578,NA,z,NA,z,50.99490509,1.291079215,284.1254259,Borders,S92000003
S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female,NA,2014,1,1.702968274,0.043115424,9.488331927,1.515151515,NA,z,NA,z,0.606060606,NA,z,NA,z,46.06563558,1.166280916,256.661294,Borders,S92000003
S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female,NA,2015,2,3.403849754,0.412221997,12.29587567,2.719716334,NA,z,NA,z,1.66156017,NA,z,NA,z,81.74159697,9.899286614,295.2787538,Borders,S92000003
S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female,NA,2016,4,6.778052665,1.846791225,17.35450685,5.601357345,NA,z,NA,z,3.650593718,NA,z,NA,z,192.3999269,52.42250456,492.6202282,Borders,S92000003
S08000016,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female,NA,2017,2,3.376610221,0.408923163,12.19747711,2.855887522,NA,z,NA,z,1.757469244,NA,z,NA,z,84.11138135,10.1862785,303.8392298,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,1993,6,5.712109673,2.096243577,12.43285798,5.761613341,NA,z,NA,z,4.615864603,NA,z,NA,z,185.7410465,68.16369049,404.2800619,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,1994,3,2.844950213,0.586697129,8.314151797,2.799452561,NA,z,NA,z,3.732603415,NA,z,NA,z,105.6415806,21.78583365,308.7295283,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,1995,2,1.887861053,0.228628732,6.819603236,1.936600664,NA,z,NA,z,1.451157627,NA,z,NA,z,70.19756403,8.50125067,253.5777376,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,1996,3,2.833931608,0.584424828,8.281950755,2.934190757,NA,z,NA,z,3.448131072,NA,z,NA,z,102.4681377,21.13139343,299.4553814,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,1997,3,2.831257078,0.583873276,8.274134645,2.927287522,NA,z,NA,z,3.903050029,NA,z,NA,z,109.7012152,22.6230279,320.5935032,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,1998,4,3.772161449,1.027787037,9.658231493,3.865947735,NA,z,NA,z,3.109003093,NA,z,NA,z,141.1476063,38.45797216,361.3939315,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,1999,2,1.890180512,0.228909629,6.827981918,2.190019814,NA,z,NA,z,2.366175021,NA,z,NA,z,88.99593248,10.7778203,321.4839079,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2000,3,2.823529412,0.582279645,8.251551124,2.458437403,NA,z,NA,z,1.174994352,NA,z,NA,z,112.377863,23.17501702,328.4158039,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2001,3,2.805049088,0.578468558,8.197543777,2.956411096,NA,z,NA,z,3.154586329,NA,z,NA,z,115.954776,23.91266247,338.8690615,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2002,6,5.579838185,2.047702272,12.14495864,5.115048712,NA,z,NA,z,4.950611506,NA,z,NA,z,216.3113763,79.38246273,470.8187999,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2003,2,1.84501845,0.223440294,6.664841022,2.196939081,NA,z,NA,z,2.498588887,NA,z,NA,z,73.76261728,8.932995158,266.4559357,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2004,3,2.740727206,0.56520384,8.009567942,2.662283008,NA,z,NA,z,3.037287464,NA,z,NA,z,96.32051226,19.86360527,281.4894111,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2005,6,5.442176871,1.997182996,11.84532791,6.048321938,NA,z,NA,z,6.2119292,NA,z,NA,z,205.6726127,75.47822399,447.6626904,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2006,1,0.902038607,0.02283764,5.025837444,1.01061142,NA,z,NA,z,0.252652855,NA,z,NA,z,32.13986941,0.813711042,179.071891,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2007,5,4.456327986,1.4469575669999999,10.39958296,5.003901452,NA,z,NA,z,4.128739098,NA,z,NA,z,152.0006389,49.3541937,354.7187862,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2008,5,4.410726888,1.432151015,10.29316521,3.988950695,NA,z,NA,z,2.728417757,NA,z,NA,z,145.9457081,47.38817417,340.5885976,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2009,4,3.521436746,0.959472994,9.016276675,3.714593962,NA,z,NA,z,2.690412517,NA,z,NA,z,109.2045868,29.75457444,279.6071148,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2010,4,3.518339344,0.958629056,9.008346095,3.147032743,NA,z,NA,z,1.995652125,NA,z,NA,z,105.0773553,28.63004277,269.039763,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2011,4,3.512469266,0.957029657,8.993316364,3.106193267,NA,z,NA,z,1.309469269,NA,z,NA,z,104.2938975,28.41657689,267.0337999,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2012,6,5.276116778,1.936241869,11.483885,4.882572349,NA,z,NA,z,1.792042136,NA,z,NA,z,182.3568672,66.92175633,396.9141283,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2013,4,3.512469266,0.957029657,8.993316364,3.287009759,NA,z,NA,z,1.99908782,NA,z,NA,z,114.9245951,31.31308419,294.2526078,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2014,1,0.876885303,0.022200814,4.885692205,0.638643753,NA,z,NA,z,0.348351138,NA,z,NA,z,26.78928323,0.678245929,149.2603328,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2015,5,4.384811015,1.423736201,10.2326862,4.582747134,NA,z,NA,z,3.650419222,NA,z,NA,z,158.4616302,51.45205999,369.7965846,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2016,4,3.492534707,0.951598161,8.942275976,3.325983094,NA,z,NA,z,2.110447327,NA,z,NA,z,121.1346756,33.00512211,310.1528804,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,All,d,2017,4,3.47765606,0.94754423,8.90418073,2.814653793,NA,z,NA,z,1.792683961,NA,z,NA,z,92.92855023,25.31990228,237.9339969,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,1993,3,5.968130185,1.230771924,17.44140902,5.951066483,NA,z,NA,z,5.023807048,NA,z,NA,z,150.4268414,31.02163111,439.6110652,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,1994,2,3.959533567,0.479517884,14.30319667,3.88852884,NA,z,NA,z,5.18470512,NA,z,NA,z,143.635509,17.3949265,518.8608452,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,1995,1,1.968116512,0.049828396,10.96564336,2.187079408,NA,z,NA,z,1.34589502,NA,z,NA,z,59.90622999,1.516694428,333.7761504,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,1996,2,3.936233025,0.476696081,14.2190271,4.121656624,NA,z,NA,z,4.567295623,NA,z,NA,z,113.9880051,13.80447624,411.7638672,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,1997,0,0,0,5.887144349,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,1998,2,3.925879397,0.475442208,14.181626229999999,4.028191766,NA,z,NA,z,3.043403011,NA,z,NA,z,133.7809512,16.20149383,483.2627941,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,1999,0,0,0,5.882520272,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2000,1,1.956793989,0.049541734,10.90255829,1.779359431,NA,z,NA,z,1.642485628,NA,z,NA,z,69.04284427,1.748013474,384.6821069,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2001,3,5.828977792,1.202075355,17.03474667,5.912822191,NA,z,NA,z,6.309172657,NA,z,NA,z,225.3727958,46.47728868,658.6349479,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2002,4,7.710992019,2.100985799,19.74320213,6.75018305,NA,z,NA,z,7.581169358,NA,z,NA,z,266.3790503,72.57932578,682.0361661,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2003,2,3.824238021,0.463132966,13.81446263,4.393878162,NA,z,NA,z,4.997177774,NA,z,NA,z,129.511733,15.6844717,467.84091,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2004,1,1.890895339,0.047873325,10.53539452,1.777059774,NA,z,NA,z,2.907915994,NA,z,NA,z,61.36588821,1.553649774,341.9088455,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2005,4,7.503704954,2.044507051,19.21246492,8.665593464,NA,z,NA,z,10.60009832,NA,z,NA,z,229.1305621,62.43036642,586.6652425,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2006,1,1.863030032,0.047167837,10.38013897,2.02122284,NA,z,NA,z,0.50530571,NA,z,NA,z,57.0422768,1.444185411,317.8192246,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2007,4,7.359028608,2.005087616,18.84203601,8.683650361,NA,z,NA,z,7.992647688,NA,z,NA,z,199.5689491,54.37582181,510.9757722,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2008,4,7.292217381,1.986883805,18.67097274,6.359123567,NA,z,NA,z,5.052141059,NA,z,NA,z,198.7737419,54.15915463,508.9397261,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2009,1,1.821128736,0.046106988,10.14667988,1.967535662,NA,z,NA,z,0.491883915,NA,z,NA,z,51.04722766,1.292403908,284.4169486,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2010,3,5.460800553,1.126148357,15.95877654,4.675942509,NA,z,NA,z,3.34405506,NA,z,NA,z,139.9198422,28.85483527,408.9051548,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2011,2,3.623516623,0.438824674,13.08938793,3.449118103,NA,z,NA,z,1.732203273,NA,z,NA,z,86.97441598,10.53300527,314.1814953,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2012,3,5.43645688,1.121128106,15.887634,5.44827421,NA,z,NA,z,2.199470613,NA,z,NA,z,147.4692315,30.41170083,430.9676739,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2013,0,0,0,5.416160029,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2014,0,0,0,5.415376767,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2015,1,1.809201599,0.045805019,10.08022613,1.507916562,NA,z,NA,z,1.005277708,NA,z,NA,z,61.86044567,1.566170885,344.6643433,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2016,3,5.403847539,1.114403276,15.79233567,4.737828916,NA,z,NA,z,2.580205565,NA,z,NA,z,167.2023041,34.48113481,488.636086,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Male,NA,2017,1,1.792468049,0.045381362,9.98699276,1.344086022,NA,z,NA,z,0.73313783,NA,z,NA,z,40.41184659,1.023139372,225.160398,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,1993,3,5.477151151,1.129520243,16.00655993,5.572160199,NA,z,NA,z,4.207922158,NA,z,NA,z,242.7226049,50.05523641,709.3384524,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,1994,1,1.820200586,0.046083489,10.14150857,1.710376283,NA,z,NA,z,2.28050171,NA,z,NA,z,69.09047295,1.749219328,384.947477,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,1995,1,1.813894431,0.045923831,10.10637292,1.68612192,NA,z,NA,z,1.556420233,NA,z,NA,z,84.75824319,2.145892926,472.2427055,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,1996,1,1.816530427,0.045990569,10.12105975,1.746724891,NA,z,NA,z,2.328966521,NA,z,NA,z,85.23922688,2.158070379,474.9225751,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,1997,3,5.447216472,1.123346993,15.91907809,5.854575044,NA,z,NA,z,7.806100059,NA,z,NA,z,227.2000581,46.85411409,663.9749837,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,1998,2,3.630027588,0.439613182,13.11290778,3.703703704,NA,z,NA,z,3.174603175,NA,z,NA,z,149.3728289,18.08974256,539.5860175,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,1999,2,3.644049268,0.441311272,13.1635589,4.380039628,NA,z,NA,z,4.732350043,NA,z,NA,z,201.692895,24.4259453,728.5840857,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2000,2,3.6267363,0.439214591,13.10101851,3.137515375,NA,z,NA,z,0.707503075,NA,z,NA,z,163.7748273,19.83389138,591.6109875,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2001,0,0,0,5.399369669,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2002,2,3.593502947,0.435189878,12.98096821,3.479914374,NA,z,NA,z,2.320053654,NA,z,NA,z,157.2129751,19.03922064,567.9073214,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2003,0,0,0,5.33979586,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2004,2,3.535130358,0.428120687,12.77010635,3.547506242,NA,z,NA,z,3.166658934,NA,z,NA,z,134.6772737,16.31004265,486.5006192,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2005,2,3.512284214,0.425353913,12.68757822,3.431050413,NA,z,NA,z,1.823760081,NA,z,NA,z,170.7172089,20.67464601,616.689257,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2006,0,0,0,5.238759572,0,NA,z,NA,z,0,NA,z,NA,z,0,0,299.5732274,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2007,1,1.728757887,0.04376836,9.632022458,1.324152542,NA,z,NA,z,0.264830508,NA,z,NA,z,77.81253171,1.970042737,433.543678,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2008,1,1.70919719,0.043273126,9.523037228,1.618777823,NA,z,NA,z,0.404694456,NA,z,NA,z,70.74170593,1.791024927,394.1475583,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2009,3,5.112561564,1.054333105,14.94107444,5.461652263,NA,z,NA,z,4.888941119,NA,z,NA,z,176.068782,36.30961571,514.5476969,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2010,1,1.702040747,0.043091941,9.483164078,1.618122977,NA,z,NA,z,0.647249191,NA,z,NA,z,60.14550703,1.522752398,335.1093168,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2011,2,3.408025901,0.412727747,12.31096135,2.76326843,NA,z,NA,z,0.886735266,NA,z,NA,z,130.2262488,15.77100288,470.4219868,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2012,3,5.124963698,1.056890724,14.97731874,4.316870488,NA,z,NA,z,1.38461366,NA,z,NA,z,238.8669914,49.26011622,698.0707137,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2013,4,6.829551469,1.860822916,17.48636425,6.574019518,NA,z,NA,z,3.998175639,NA,z,NA,z,286.6587315,78.10485637,733.9602045,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2014,1,1.702968274,0.043115424,9.488331927,1.277287506,NA,z,NA,z,0.696702276,NA,z,NA,z,62.91734875,1.592929355,350.5530304,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2015,4,6.807699508,1.854868992,17.43041455,7.657577705,NA,z,NA,z,6.295560735,NA,z,NA,z,259.9434684,70.82584632,665.5585205,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2016,1,1.694513166,0.042901359,9.441223084,1.914137271,NA,z,NA,z,1.640689089,NA,z,NA,z,66.31844365,1.679037622,369.5027183,Borders,S92000003
S08000016,C81,Hodgkin lymphoma,Female,NA,2017,3,5.064915331,1.044507307,14.80183193,4.285221564,NA,z,NA,z,2.852230093,NA,z,NA,z,163.9469407,33.80980061,479.1225326,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,1993,11,10.47220107,5.227685041,18.73766043,11.72664193,NA,z,NA,z,7.483048886,NA,z,NA,z,95.17731643,47.51217344,170.2985098,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,1994,13,12.32811759,6.564203405,21.08145654,12.94758426,NA,z,NA,z,7.183102813,NA,z,NA,z,100.7943596,53.66875144,172.3614247,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,1995,10,9.439305267,4.526513778,17.35921847,10.84419792,NA,z,NA,z,4.144243857,NA,z,NA,z,76.9860555,36.91780603,141.5800971,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,1996,13,12.2803703,6.538779984,20.99980722,13.31250523,NA,z,NA,z,6.065650547,NA,z,NA,z,89.80952921,47.81979188,153.5770301,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,1997,13,12.26878067,6.532608995,20.9799886,13.03020197,NA,z,NA,z,6.13226653,NA,z,NA,z,96.52004662,51.39285978,165.0522193,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,1998,18,16.97472652,10.06029874,26.82738614,19.62443546,NA,z,NA,z,10.21282804,NA,z,NA,z,120.6698089,71.51657643,190.710322,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,1999,10,9.450902561,4.532075131,17.3805463,10.3694136,NA,z,NA,z,4.924244093,NA,z,NA,z,65.97545377,31.63779452,121.3312085,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2000,18,16.94117647,10.04041485,26.7743626,17.39348672,NA,z,NA,z,7.67142553,NA,z,NA,z,125.2442998,74.22770966,197.9399898,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2001,23,21.50537634,13.63256385,32.26862356,21.43477098,13.5255142,NA,31.13564698,NA,9.594320042,5.7976215,NA,14.33177862,NA,156.1182187,98.96555865,234.2539813,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2002,13,12.0896494,6.437229137,20.67366867,12.27751224,NA,z,NA,z,6.118691219,NA,z,NA,z,85.9962358,45.78937374,147.0561823,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2003,11,10.14760148,5.065646095,18.1568621,10.09232132,NA,z,NA,z,5.739411456,NA,z,NA,z,70.23696101,35.06203787,125.6733247,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2004,23,21.01224191,13.31995892,31.52867979,21.0600331,13.28644197,NA,30.5952619,NA,9.701220787,5.817579553,NA,14.56174141,NA,134.9373073,85.53867779,202.4722146,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2005,16,14.51247166,8.295131477,23.56734476,14.50151614,NA,z,NA,z,7.304606783,NA,z,NA,z,90.81000617,51.90576482,147.4697608,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2006,21,18.94281075,11.72589842,28.95609844,17.66157409,10.87510024,NA,26.06692112,NA,9.515463656,5.466547957,NA,14.66811964,NA,113.8750088,70.49042524,174.0700474,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2007,31,27.62923351,18.77272369,39.21749154,26.44339313,17.84531874,NA,36.70540645,NA,11.7015525,7.259444634,NA,17.18695542,NA,147.224644,100.0320027,208.9736303,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2008,27,23.81792519,15.69616278,34.65383067,24.42944422,16.03584214,NA,34.56163132,NA,11.49680819,7.020438731,NA,17.05930804,NA,126.4907243,83.35818437,184.0373629,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2009,17,14.96610617,8.718308363,23.96218577,15.68506142,NA,z,NA,z,5.683280216,NA,z,NA,z,74.14458758,43.19195458,118.7126672,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2010,23,20.23045123,12.82437069,30.3556099,18.82313764,11.55110493,NA,27.84197692,NA,10.16168368,5.390499806,NA,16.42018252,NA,95.45163443,60.50814829,143.224318,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2011,22,19.31858096,12.10685184,29.24856374,16.78912548,10.4685722,NA,24.57841764,NA,8.498219156,5.083662074,NA,12.77578559,NA,91.80265721,57.53223652,138.9903263,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2012,18,15.82835033,9.380883556,25.01561754,13.94785127,NA,z,NA,z,6.035298197,NA,z,NA,z,76.21937244,45.17243064,120.4594686,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2013,8,7.024938532,3.032869843,13.84192942,5.968436776,NA,z,NA,z,3.656729679,NA,z,NA,z,30.10074262,12.99536418,59.3104627,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2014,36,31.56787092,22.1097487,43.70323964,29.13131023,20.14103957,NA,39.75446739,NA,13.27478515,8.736386229,NA,18.74746465,NA,128.2804679,89.84606266,177.5942396,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2015,28,24.55494168,16.31658042,35.48872748,20.65040718,13.68003036,NA,29.03319251,NA,9.785258931,6.215654981,NA,14.15184518,NA,100.133589,66.53804269,144.7209159,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2016,27,23.57460927,15.53581606,34.29981878,20.39734643,13.40288789,NA,28.83705179,NA,7.936321291,4.987243501,NA,11.55942658,NA,99.19950807,65.37310089,144.3300761,Borders,S92000003
S08000016,C64-C65,Kidney,All,d,2017,24,20.86593636,13.36919914,31.04685932,17.60440687,11.24252735,NA,25.36992404,NA,9.559929426,4.963467916,NA,15.63771563,NA,85.68751413,54.90160714,127.4962288,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,1993,7,13.9256371,5.59882836,28.69213472,16.35619914,NA,z,NA,z,11.1695798,NA,z,NA,z,104.3036576,41.93548002,214.905399,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,1994,7,13.85836748,5.571782486,28.55353361,15.83702887,NA,z,NA,z,7.971061795,NA,z,NA,z,95.03486762,38.20894572,195.8081491,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,1995,4,7.87246605,2.144982038,20.15663979,10.86950179,NA,z,NA,z,3.538015754,NA,z,NA,z,51.93475898,14.15047388,132.9736099,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,1996,9,17.71304861,8.099533748,33.62488379,20.0400622,NA,z,NA,z,9.491589812,NA,z,NA,z,105.8875798,48.41854414,201.0076099,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,1997,7,13.75623944,5.530721714,28.3431108,15.35665079,NA,z,NA,z,6.84878463,NA,z,NA,z,87.16607112,35.04528141,179.5954209,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,1998,12,23.55527638,12.17135503,41.14632743,28.8097215,NA,z,NA,z,13.07863556,NA,z,NA,z,134.3330044,69.4118236,234.6527247,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,1999,7,13.74543455,5.52637759,28.32084861,15.34770479,NA,z,NA,z,7.001437459,NA,z,NA,z,76.72343213,30.84679894,158.0795935,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,2000,10,19.56793989,9.383587774,35.98613815,21.78869825,NA,z,NA,z,10.49569091,NA,z,NA,z,119.5702097,57.33856318,219.8938728,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,2001,11,21.37291857,10.66928394,38.24205513,22.7165553,NA,z,NA,z,10.80342791,NA,z,NA,z,121.1125962,60.45897166,216.7038894,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,2002,6,11.56648803,4.244697254,25.17537499,12.62217377,NA,z,NA,z,5.435526796,NA,z,NA,z,67.24259413,24.67684693,146.3588185,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,2003,6,11.47271406,4.210283861,24.97126854,11.99149264,NA,z,NA,z,8.700612203,NA,z,NA,z,64.18686177,23.55544701,139.7077756,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,2004,17,32.14522076,18.72577568,51.4676124,32.92852203,NA,z,NA,z,15.23814535,NA,z,NA,z,160.7517203,93.64380094,257.3790764,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,2005,11,20.63518862,10.30101181,36.92205248,21.2520198,NA,z,NA,z,10.52861616,NA,z,NA,z,102.9490139,51.39177679,184.2042232,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,2006,12,22.35636038,11.55185764,39.05206246,21.65161279,NA,z,NA,z,13.59547301,NA,z,NA,z,104.2568838,53.87105324,182.1157948,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,2007,17,31.27587158,18.21934775,50.07570015,31.23045746,NA,z,NA,z,13.6558278,NA,z,NA,z,138.096786,80.44646684,221.106332,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,2008,15,27.34581518,15.30524517,45.10276352,28.79363632,NA,z,NA,z,10.54327668,NA,z,NA,z,117.8282791,65.94759336,194.3398276,Borders,S92000003
S08000016,C64-C65,Kidney,Male,NA,2009,9,16.39015862,7.494624205,31.11362651,19.73387834,NA,z,NA,z,6.69602243,NA,z,NA,z,67.87334334,31.03601458,128.8447478,Borders,S92000003
